0,1,2,3
-0.0713658105969,-0.4209764627527414,-0.015840336822679903,-0.3327461576552185
0.5832235026794983,-0.4209764627527414,-0.38364884398828275,-0.07838492425368195
0.10921055168624437,-0.4209764627527414,-0.38364884398828275,0.8542729315519519
1.0910945216008412,-0.4209764627527414,-0.382141705837468,-0.7566815466577793
0.09792452904354784,-0.4209764627527414,-0.2984809263245109,0.7694858537514399
0.8710170800682591,2.3754297175216306,-0.38364884398828275,1.7021437095570737
-0.9516755767272276,-0.4209764627527414,-0.21289551886826963,0.5999116981504155
-1.7981272749294661,-0.4209764627527414,-0.33730747702417163,-0.16317200205419413
1.6892537216637564,-0.4209764627527414,-0.3835845505602425,-0.9262557022588037
-0.5566647842328496,-0.4209764627527414,-0.38361498556611345,-0.587107391056755
0.05842344979411001,2.3754297175216306,-0.38364884398828275,0.5999116981504155
-1.205611086187899,-0.4209764627527414,-0.38364884398828275,0.5999116981504155
-0.5340927389474566,-0.4209764627527414,-0.38359958019277135,0.1759763091478546
-0.2011550709879094,-0.4209764627527414,-0.38364884398828275,-1.095829857859828
-0.38737444459240206,-0.4209764627527414,-0.23877988600137676,-1.6893394024634132
0.01892237054467218,-0.4209764627527414,-0.38364466909035805,1.278208320554513
1.3055289518120752,-0.4209764627527414,-0.38364884398828275,-0.16317200205419413
0.4590772536098366,-0.4209764627527414,-0.37926520116735335,-0.07838492425368195
1.237812815955896,-0.4209764627527414,-0.38354948141767503,-0.587107391056755
-0.18422603702386525,-0.4209764627527414,-0.38364884398828275,0.5151246203499033
0.555008446072757,2.3754297175216306,-0.38364884398828275,1.1086341649534885
1.469176280131174,-0.4209764627527414,-0.38364884398828275,1.7021437095570737
1.2660278725626375,2.3754297175216306,-0.38364884398828275,1.3629953983550251
1.429675200881737,-0.4209764627527414,-0.38364884398828275,-0.4175332354557306
-0.2462991615586955,-0.4209764627527414,-0.38364884398828275,0.1759763091478546
-0.6977400672665561,-0.4209764627527414,3.3695843903122507,0.7694858537514399
-0.12215291248903436,2.3754297175216306,-0.3836194109579137,1.0238470871529763
-2.857320499946534,-0.4209764627527414,3.574154388622291,0.26076338694836676
0.7468708309985973,2.3754297175216306,-0.38364884398828275,0.0911892313473424
0.8371590121401701,-0.4209764627527414,-0.38273871624069933,1.5325695539560493
-0.5510217729115017,-0.4209764627527414,-0.38150294645498967,-1.519765246862389
-0.9008884748350933,-0.4209764627527414,-0.38364884398828275,0.3455504647488789
-0.68645404462386,2.3754297175216306,-0.38364884398828275,1.0238470871529763
-0.539735750268805,-0.4209764627527414,-0.38364884398828275,-0.6718944688572672
1.3845311103109503,-0.4209764627527414,-0.38364884398828275,-1.1806169356603402
-0.054436776632854594,-0.4209764627527414,-0.3836392834720352,0.1759763091478546
1.2152407706705024,2.3754297175216306,-0.38364884398828275,0.6846987759509277
0.1938557215064683,-0.4209764627527414,1.870796035346854,-1.4349781690618768
0.7863719102480351,-0.4209764627527414,-0.38364884398828275,0.9390600093524641
-0.9403895540845314,2.3754297175216306,-0.3836289714741612,1.5325695539560493
